"State","Date","Shortage","Supply","Demand","Param1","Param2","Param3"
"Washington",2020-05-22,-452.5,473.5,21,1000,1000,1000
"West Virginia",2020-05-22,-260,266,6,1000,1000,1000
"Wisconsin",2020-05-22,-423.5,442.5,19,1000,1000,1000
"Wyoming",2020-05-22,-59,60,1,1000,1000,1000
"Alabama",2020-05-23,-456,472,16,1000,1000,1000
"Alaska",2020-05-23,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-23,-726.5,745.5,19,1000,1000,1000
"Arkansas",2020-05-23,-325.5,327.5,2,1000,1000,1000
"California",2020-05-23,-3284,3494,210,1000,1000,1000
"Colorado",2020-05-23,-494.5,522.5,28,1000,1000,1000
"Connecticut",2020-05-23,-225,343,118,1000,1000,1000
"Delaware",2020-05-23,-93.5,108.5,15,1000,1000,1000
"Florida",2020-05-23,-2224,2460,236,1000,1000,1000
"Georgia",2020-05-23,-1066,1147,81,1000,1000,1000
"Hawaii",2020-05-23,-123.5,125.5,2,1000,1000,1000
"Idaho",2020-05-23,-83.5,103.5,20,1000,1000,1000
"Illinois",2020-05-23,-1019,1141,122,1000,1000,1000
"Indiana",2020-05-23,-682,764,82,1000,1000,1000
"Iowa",2020-05-23,-272.5,280.5,8,1000,1000,1000
"Kansas",2020-05-23,-259.5,262.5,3,1000,1000,1000
"Kentucky",2020-05-23,-482.5,488.5,6,1000,1000,1000
"Louisiana",2020-05-23,-281.5,568.5,287,1000,1000,1000
"Maine",2020-05-23,-104.5,108.5,4,1000,1000,1000
"Maryland",2020-05-23,-422,499,77,1000,1000,1000
"Massachusetts",2020-05-23,-638,741,103,1000,1000,1000
"Michigan",2020-05-23,-735,933,198,1000,1000,1000
"Minnesota",2020-05-23,-429,431,2,1000,1000,1000
"Mississippi",2020-05-23,-354.5,385.5,31,1000,1000,1000
"Missouri",2020-05-23,-651.5,736.5,85,1000,1000,1000
"Montana",2020-05-23,-83.5,85.5,2,1000,1000,1000
"Nebraska",2020-05-23,-245,247,2,1000,1000,1000
"Nevada",2020-05-23,-419.5,429.5,10,1000,1000,1000
"New Hampshire",2020-05-23,-98,107,9,1000,1000,1000
"New Jersey",2020-05-23,94,751,845,1000,1000,1000
"New Mexico",2020-05-23,-182.5,186.5,4,1000,1000,1000
"New York",2020-05-23,-1208,2262,1054,1000,1000,1000
"North Carolina",2020-05-23,-938,980,42,1000,1000,1000
"North Dakota",2020-05-23,-78,102,24,1000,1000,1000
"Ohio",2020-05-23,-1345.5,1382.5,37,1000,1000,1000
"Oklahoma",2020-05-23,-377.5,390.5,13,1000,1000,1000
"Oregon",2020-05-23,-270,277,7,1000,1000,1000
"Pennsylvania",2020-05-23,-989.5,1518.5,529,1000,1000,1000
"Rhode Island",2020-05-23,-88.5,98.5,10,1000,1000,1000
"South Carolina",2020-05-23,-423,528,105,1000,1000,1000
"South Dakota",2020-05-23,-77,81,4,1000,1000,1000
"Tennessee",2020-05-23,-729,816,87,1000,1000,1000
"Texas",2020-05-23,-2896.5,3124.5,228,1000,1000,1000
"Utah",2020-05-23,-260.5,291.5,31,1000,1000,1000
"Vermont",2020-05-23,-43,45,2,1000,1000,1000
"Virginia",2020-05-23,-646.5,711.5,65,1000,1000,1000
"Washington",2020-05-23,-454.5,473.5,19,1000,1000,1000
"West Virginia",2020-05-23,-260,266,6,1000,1000,1000
"Wisconsin",2020-05-23,-424.5,442.5,18,1000,1000,1000
"Wyoming",2020-05-23,-59,60,1,1000,1000,1000
"Alabama",2020-05-24,-457,472,15,1000,1000,1000
"Alaska",2020-05-24,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-24,-727.5,745.5,18,1000,1000,1000
"Arkansas",2020-05-24,-325.5,327.5,2,1000,1000,1000
"California",2020-05-24,-3294,3494,200,1000,1000,1000
"Colorado",2020-05-24,-496.5,522.5,26,1000,1000,1000
"Connecticut",2020-05-24,-231,343,112,1000,1000,1000
"Delaware",2020-05-24,-94.5,108.5,14,1000,1000,1000
"Florida",2020-05-24,-2235,2460,225,1000,1000,1000
"Georgia",2020-05-24,-1070,1147,77,1000,1000,1000
"Hawaii",2020-05-24,-123.5,125.5,2,1000,1000,1000
"Idaho",2020-05-24,-84.5,103.5,19,1000,1000,1000
"Illinois",2020-05-24,-1026,1141,115,1000,1000,1000
"Indiana",2020-05-24,-687,764,77,1000,1000,1000
"Iowa",2020-05-24,-273.5,280.5,7,1000,1000,1000
"Kansas",2020-05-24,-259.5,262.5,3,1000,1000,1000
"Kentucky",2020-05-24,-482.5,488.5,6,1000,1000,1000
"Louisiana",2020-05-24,-296.5,568.5,272,1000,1000,1000
"Maine",2020-05-24,-105.5,108.5,3,1000,1000,1000
"Maryland",2020-05-24,-425,499,74,1000,1000,1000
"Massachusetts",2020-05-24,-644,741,97,1000,1000,1000
"Michigan",2020-05-24,-747,933,186,1000,1000,1000
"Minnesota",2020-05-24,-429,431,2,1000,1000,1000
"Mississippi",2020-05-24,-355.5,385.5,30,1000,1000,1000
"Missouri",2020-05-24,-655.5,736.5,81,1000,1000,1000
"Montana",2020-05-24,-83.5,85.5,2,1000,1000,1000
"Nebraska",2020-05-24,-245,247,2,1000,1000,1000
"Nevada",2020-05-24,-419.5,429.5,10,1000,1000,1000
"New Hampshire",2020-05-24,-99,107,8,1000,1000,1000
"New Jersey",2020-05-24,52,751,803,1000,1000,1000
"New Mexico",2020-05-24,-182.5,186.5,4,1000,1000,1000
"New York",2020-05-24,-1266,2262,996,1000,1000,1000
"North Carolina",2020-05-24,-940,980,40,1000,1000,1000
"North Dakota",2020-05-24,-79,102,23,1000,1000,1000
"Ohio",2020-05-24,-1347.5,1382.5,35,1000,1000,1000
"Oklahoma",2020-05-24,-377.5,390.5,13,1000,1000,1000
"Oregon",2020-05-24,-271,277,6,1000,1000,1000
"Pennsylvania",2020-05-24,-1012.5,1518.5,506,1000,1000,1000
"Rhode Island",2020-05-24,-89.5,98.5,9,1000,1000,1000
"South Carolina",2020-05-24,-427,528,101,1000,1000,1000
"South Dakota",2020-05-24,-77,81,4,1000,1000,1000
"Tennessee",2020-05-24,-732,816,84,1000,1000,1000
"Texas",2020-05-24,-2905.5,3124.5,219,1000,1000,1000
"Utah",2020-05-24,-261.5,291.5,30,1000,1000,1000
"Vermont",2020-05-24,-43,45,2,1000,1000,1000
"Virginia",2020-05-24,-649.5,711.5,62,1000,1000,1000
"Washington",2020-05-24,-455.5,473.5,18,1000,1000,1000
"West Virginia",2020-05-24,-260,266,6,1000,1000,1000
"Wisconsin",2020-05-24,-425.5,442.5,17,1000,1000,1000
"Wyoming",2020-05-24,-59,60,1,1000,1000,1000
"Alabama",2020-05-25,-458,472,14,1000,1000,1000
"Alaska",2020-05-25,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-25,-728.5,745.5,17,1000,1000,1000
"Arkansas",2020-05-25,-325.5,327.5,2,1000,1000,1000
"California",2020-05-25,-3305,3494,189,1000,1000,1000
"Colorado",2020-05-25,-497.5,522.5,25,1000,1000,1000
"Connecticut",2020-05-25,-238,343,105,1000,1000,1000
"Delaware",2020-05-25,-95.5,108.5,13,1000,1000,1000
"Florida",2020-05-25,-2247,2460,213,1000,1000,1000
"Georgia",2020-05-25,-1075,1147,72,1000,1000,1000
"Hawaii",2020-05-25,-124.5,125.5,1,1000,1000,1000
"Idaho",2020-05-25,-85.5,103.5,18,1000,1000,1000
"Illinois",2020-05-25,-1032,1141,109,1000,1000,1000
"Indiana",2020-05-25,-691,764,73,1000,1000,1000
"Iowa",2020-05-25,-273.5,280.5,7,1000,1000,1000
"Kansas",2020-05-25,-259.5,262.5,3,1000,1000,1000
"Kentucky",2020-05-25,-482.5,488.5,6,1000,1000,1000
"Louisiana",2020-05-25,-311.5,568.5,257,1000,1000,1000
"Maine",2020-05-25,-105.5,108.5,3,1000,1000,1000
"Maryland",2020-05-25,-429,499,70,1000,1000,1000
"Massachusetts",2020-05-25,-649,741,92,1000,1000,1000
"Michigan",2020-05-25,-758,933,175,1000,1000,1000
"Minnesota",2020-05-25,-429,431,2,1000,1000,1000
"Mississippi",2020-05-25,-357.5,385.5,28,1000,1000,1000
"Missouri",2020-05-25,-658.5,736.5,78,1000,1000,1000
"Montana",2020-05-25,-84.5,85.5,1,1000,1000,1000
"Nebraska",2020-05-25,-245,247,2,1000,1000,1000
"Nevada",2020-05-25,-420.5,429.5,9,1000,1000,1000
"New Hampshire",2020-05-25,-99,107,8,1000,1000,1000
"New Jersey",2020-05-25,12,751,763,1000,1000,1000
"New Mexico",2020-05-25,-183.5,186.5,3,1000,1000,1000
"New York",2020-05-25,-1322,2262,940,1000,1000,1000
"North Carolina",2020-05-25,-942,980,38,1000,1000,1000
"North Dakota",2020-05-25,-79,102,23,1000,1000,1000
"Ohio",2020-05-25,-1349.5,1382.5,33,1000,1000,1000
"Oklahoma",2020-05-25,-378.5,390.5,12,1000,1000,1000
"Oregon",2020-05-25,-271,277,6,1000,1000,1000
"Pennsylvania",2020-05-25,-1035.5,1518.5,483,1000,1000,1000
"Rhode Island",2020-05-25,-89.5,98.5,9,1000,1000,1000
"South Carolina",2020-05-25,-430,528,98,1000,1000,1000
"South Dakota",2020-05-25,-77,81,4,1000,1000,1000
"Tennessee",2020-05-25,-735,816,81,1000,1000,1000
"Texas",2020-05-25,-2913.5,3124.5,211,1000,1000,1000
"Utah",2020-05-25,-263.5,291.5,28,1000,1000,1000
"Vermont",2020-05-25,-43,45,2,1000,1000,1000
"Virginia",2020-05-25,-652.5,711.5,59,1000,1000,1000
"Washington",2020-05-25,-456.5,473.5,17,1000,1000,1000
"West Virginia",2020-05-25,-260,266,6,1000,1000,1000
"Wisconsin",2020-05-25,-426.5,442.5,16,1000,1000,1000
"Wyoming",2020-05-25,-59,60,1,1000,1000,1000
"Alabama",2020-05-26,-458,472,14,1000,1000,1000
"Alaska",2020-05-26,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-26,-729.5,745.5,16,1000,1000,1000
"Arkansas",2020-05-26,-326.5,327.5,1,1000,1000,1000
"California",2020-05-26,-3314,3494,180,1000,1000,1000
"Colorado",2020-05-26,-499.5,522.5,23,1000,1000,1000
"Connecticut",2020-05-26,-243,343,100,1000,1000,1000
"Delaware",2020-05-26,-95.5,108.5,13,1000,1000,1000
"Florida",2020-05-26,-2258,2460,202,1000,1000,1000
"Georgia",2020-05-26,-1079,1147,68,1000,1000,1000
"Hawaii",2020-05-26,-124.5,125.5,1,1000,1000,1000
"Idaho",2020-05-26,-86.5,103.5,17,1000,1000,1000
"Illinois",2020-05-26,-1038,1141,103,1000,1000,1000
"Indiana",2020-05-26,-695,764,69,1000,1000,1000
"Iowa",2020-05-26,-273.5,280.5,7,1000,1000,1000
"Kansas",2020-05-26,-259.5,262.5,3,1000,1000,1000
"Kentucky",2020-05-26,-483.5,488.5,5,1000,1000,1000
"Louisiana",2020-05-26,-325.5,568.5,243,1000,1000,1000
"Maine",2020-05-26,-105.5,108.5,3,1000,1000,1000
"Maryland",2020-05-26,-432,499,67,1000,1000,1000
"Massachusetts",2020-05-26,-655,741,86,1000,1000,1000
"Michigan",2020-05-26,-768,933,165,1000,1000,1000
"Minnesota",2020-05-26,-429,431,2,1000,1000,1000
"Mississippi",2020-05-26,-358.5,385.5,27,1000,1000,1000
"Missouri",2020-05-26,-662.5,736.5,74,1000,1000,1000
"Montana",2020-05-26,-84.5,85.5,1,1000,1000,1000
"Nebraska",2020-05-26,-245,247,2,1000,1000,1000
"Nevada",2020-05-26,-420.5,429.5,9,1000,1000,1000
"New Hampshire",2020-05-26,-99,107,8,1000,1000,1000
"New Jersey",2020-05-26,-26,751,725,1000,1000,1000
"New Mexico",2020-05-26,-183.5,186.5,3,1000,1000,1000
"New York",2020-05-26,-1374,2262,888,1000,1000,1000
"North Carolina",2020-05-26,-944,980,36,1000,1000,1000
"North Dakota",2020-05-26,-80,102,22,1000,1000,1000
"Ohio",2020-05-26,-1351.5,1382.5,31,1000,1000,1000
"Oklahoma",2020-05-26,-379.5,390.5,11,1000,1000,1000
"Oregon",2020-05-26,-271,277,6,1000,1000,1000
"Pennsylvania",2020-05-26,-1056.5,1518.5,462,1000,1000,1000
"Rhode Island",2020-05-26,-90.5,98.5,8,1000,1000,1000
"South Carolina",2020-05-26,-433,528,95,1000,1000,1000
"South Dakota",2020-05-26,-77,81,4,1000,1000,1000
"Tennessee",2020-05-26,-738,816,78,1000,1000,1000
"Texas",2020-05-26,-2922.5,3124.5,202,1000,1000,1000
"Utah",2020-05-26,-264.5,291.5,27,1000,1000,1000
"Vermont",2020-05-26,-44,45,1,1000,1000,1000
"Virginia",2020-05-26,-655.5,711.5,56,1000,1000,1000
"Washington",2020-05-26,-457.5,473.5,16,1000,1000,1000
"West Virginia",2020-05-26,-261,266,5,1000,1000,1000
"Wisconsin",2020-05-26,-427.5,442.5,15,1000,1000,1000
"Wyoming",2020-05-26,-59,60,1,1000,1000,1000
"Alabama",2020-05-27,-459,472,13,1000,1000,1000
"Alaska",2020-05-27,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-27,-730.5,745.5,15,1000,1000,1000
"Arkansas",2020-05-27,-326.5,327.5,1,1000,1000,1000
"California",2020-05-27,-3324,3494,170,1000,1000,1000
"Colorado",2020-05-27,-500.5,522.5,22,1000,1000,1000
"Connecticut",2020-05-27,-249,343,94,1000,1000,1000
"Delaware",2020-05-27,-96.5,108.5,12,1000,1000,1000
"Florida",2020-05-27,-2268,2460,192,1000,1000,1000
"Georgia",2020-05-27,-1083,1147,64,1000,1000,1000
"Hawaii",2020-05-27,-124.5,125.5,1,1000,1000,1000
"Idaho",2020-05-27,-87.5,103.5,16,1000,1000,1000
"Illinois",2020-05-27,-1044,1141,97,1000,1000,1000
"Indiana",2020-05-27,-699,764,65,1000,1000,1000
"Iowa",2020-05-27,-274.5,280.5,6,1000,1000,1000
"Kansas",2020-05-27,-259.5,262.5,3,1000,1000,1000
"Kentucky",2020-05-27,-483.5,488.5,5,1000,1000,1000
"Louisiana",2020-05-27,-339.5,568.5,229,1000,1000,1000
"Maine",2020-05-27,-105.5,108.5,3,1000,1000,1000
"Maryland",2020-05-27,-436,499,63,1000,1000,1000
"Massachusetts",2020-05-27,-660,741,81,1000,1000,1000
"Michigan",2020-05-27,-778,933,155,1000,1000,1000
"Minnesota",2020-05-27,-429,431,2,1000,1000,1000
"Mississippi",2020-05-27,-359.5,385.5,26,1000,1000,1000
"Missouri",2020-05-27,-665.5,736.5,71,1000,1000,1000
"Montana",2020-05-27,-84.5,85.5,1,1000,1000,1000
"Nebraska",2020-05-27,-245,247,2,1000,1000,1000
"Nevada",2020-05-27,-421.5,429.5,8,1000,1000,1000
"New Hampshire",2020-05-27,-100,107,7,1000,1000,1000
"New Jersey",2020-05-27,-63,751,688,1000,1000,1000
"New Mexico",2020-05-27,-183.5,186.5,3,1000,1000,1000
"New York",2020-05-27,-1425,2262,837,1000,1000,1000
"North Carolina",2020-05-27,-946,980,34,1000,1000,1000
"North Dakota",2020-05-27,-80,102,22,1000,1000,1000
"Ohio",2020-05-27,-1353.5,1382.5,29,1000,1000,1000
"Oklahoma",2020-05-27,-379.5,390.5,11,1000,1000,1000
"Oregon",2020-05-27,-272,277,5,1000,1000,1000
"Pennsylvania",2020-05-27,-1078.5,1518.5,440,1000,1000,1000
"Rhode Island",2020-05-27,-90.5,98.5,8,1000,1000,1000
"South Carolina",2020-05-27,-437,528,91,1000,1000,1000
"South Dakota",2020-05-27,-78,81,3,1000,1000,1000
"Tennessee",2020-05-27,-741,816,75,1000,1000,1000
"Texas",2020-05-27,-2930.5,3124.5,194,1000,1000,1000
"Utah",2020-05-27,-265.5,291.5,26,1000,1000,1000
"Vermont",2020-05-27,-44,45,1,1000,1000,1000
"Virginia",2020-05-27,-657.5,711.5,54,1000,1000,1000
"Washington",2020-05-27,-458.5,473.5,15,1000,1000,1000
"West Virginia",2020-05-27,-261,266,5,1000,1000,1000
"Wisconsin",2020-05-27,-427.5,442.5,15,1000,1000,1000
"Wyoming",2020-05-27,-59,60,1,1000,1000,1000
"Alabama",2020-05-28,-460,472,12,1000,1000,1000
"Alaska",2020-05-28,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-28,-731.5,745.5,14,1000,1000,1000
"Arkansas",2020-05-28,-326.5,327.5,1,1000,1000,1000
"California",2020-05-28,-3333,3494,161,1000,1000,1000
"Colorado",2020-05-28,-502.5,522.5,20,1000,1000,1000
"Connecticut",2020-05-28,-254,343,89,1000,1000,1000
"Delaware",2020-05-28,-96.5,108.5,12,1000,1000,1000
"Florida",2020-05-28,-2278,2460,182,1000,1000,1000
"Georgia",2020-05-28,-1087,1147,60,1000,1000,1000
"Hawaii",2020-05-28,-124.5,125.5,1,1000,1000,1000
"Idaho",2020-05-28,-88.5,103.5,15,1000,1000,1000
"Illinois",2020-05-28,-1050,1141,91,1000,1000,1000
"Indiana",2020-05-28,-703,764,61,1000,1000,1000
"Iowa",2020-05-28,-274.5,280.5,6,1000,1000,1000
"Kansas",2020-05-28,-260.5,262.5,2,1000,1000,1000
"Kentucky",2020-05-28,-483.5,488.5,5,1000,1000,1000
"Louisiana",2020-05-28,-352.5,568.5,216,1000,1000,1000
"Maine",2020-05-28,-105.5,108.5,3,1000,1000,1000
"Maryland",2020-05-28,-439,499,60,1000,1000,1000
"Massachusetts",2020-05-28,-665,741,76,1000,1000,1000
"Michigan",2020-05-28,-787,933,146,1000,1000,1000
"Minnesota",2020-05-28,-429,431,2,1000,1000,1000
"Mississippi",2020-05-28,-360.5,385.5,25,1000,1000,1000
"Missouri",2020-05-28,-668.5,736.5,68,1000,1000,1000
"Montana",2020-05-28,-84.5,85.5,1,1000,1000,1000
"Nebraska",2020-05-28,-245,247,2,1000,1000,1000
"Nevada",2020-05-28,-421.5,429.5,8,1000,1000,1000
"New Hampshire",2020-05-28,-100,107,7,1000,1000,1000
"New Jersey",2020-05-28,-99,751,652,1000,1000,1000
"New Mexico",2020-05-28,-183.5,186.5,3,1000,1000,1000
"New York",2020-05-28,-1473,2262,789,1000,1000,1000
"North Carolina",2020-05-28,-948,980,32,1000,1000,1000
"North Dakota",2020-05-28,-80,102,22,1000,1000,1000
"Ohio",2020-05-28,-1355.5,1382.5,27,1000,1000,1000
"Oklahoma",2020-05-28,-380.5,390.5,10,1000,1000,1000
"Oregon",2020-05-28,-272,277,5,1000,1000,1000
"Pennsylvania",2020-05-28,-1098.5,1518.5,420,1000,1000,1000
"Rhode Island",2020-05-28,-91.5,98.5,7,1000,1000,1000
"South Carolina",2020-05-28,-440,528,88,1000,1000,1000
"South Dakota",2020-05-28,-78,81,3,1000,1000,1000
"Tennessee",2020-05-28,-744,816,72,1000,1000,1000
"Texas",2020-05-28,-2938.5,3124.5,186,1000,1000,1000
"Utah",2020-05-28,-266.5,291.5,25,1000,1000,1000
"Vermont",2020-05-28,-44,45,1,1000,1000,1000
"Virginia",2020-05-28,-660.5,711.5,51,1000,1000,1000
"Washington",2020-05-28,-459.5,473.5,14,1000,1000,1000
"West Virginia",2020-05-28,-261,266,5,1000,1000,1000
"Wisconsin",2020-05-28,-428.5,442.5,14,1000,1000,1000
"Wyoming",2020-05-28,-59,60,1,1000,1000,1000
"Alabama",2020-05-29,-461,472,11,1000,1000,1000
"Alaska",2020-05-29,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-29,-732.5,745.5,13,1000,1000,1000
"Arkansas",2020-05-29,-326.5,327.5,1,1000,1000,1000
"California",2020-05-29,-3342,3494,152,1000,1000,1000
"Colorado",2020-05-29,-503.5,522.5,19,1000,1000,1000
"Connecticut",2020-05-29,-259,343,84,1000,1000,1000
"Delaware",2020-05-29,-97.5,108.5,11,1000,1000,1000
"Florida",2020-05-29,-2288,2460,172,1000,1000,1000
"Georgia",2020-05-29,-1090,1147,57,1000,1000,1000
"Hawaii",2020-05-29,-124.5,125.5,1,1000,1000,1000
"Idaho",2020-05-29,-88.5,103.5,15,1000,1000,1000
"Illinois",2020-05-29,-1055,1141,86,1000,1000,1000
"Indiana",2020-05-29,-707,764,57,1000,1000,1000
"Iowa",2020-05-29,-275.5,280.5,5,1000,1000,1000
"Kansas",2020-05-29,-260.5,262.5,2,1000,1000,1000
"Kentucky",2020-05-29,-484.5,488.5,4,1000,1000,1000
"Louisiana",2020-05-29,-364.5,568.5,204,1000,1000,1000
"Maine",2020-05-29,-105.5,108.5,3,1000,1000,1000
"Maryland",2020-05-29,-442,499,57,1000,1000,1000
"Massachusetts",2020-05-29,-670,741,71,1000,1000,1000
"Michigan",2020-05-29,-796,933,137,1000,1000,1000
"Minnesota",2020-05-29,-429,431,2,1000,1000,1000
"Mississippi",2020-05-29,-361.5,385.5,24,1000,1000,1000
"Missouri",2020-05-29,-671.5,736.5,65,1000,1000,1000
"Montana",2020-05-29,-84.5,85.5,1,1000,1000,1000
"Nebraska",2020-05-29,-245,247,2,1000,1000,1000
"Nevada",2020-05-29,-422.5,429.5,7,1000,1000,1000
"New Hampshire",2020-05-29,-100,107,7,1000,1000,1000
"New Jersey",2020-05-29,-134,751,617,1000,1000,1000
"New Mexico",2020-05-29,-183.5,186.5,3,1000,1000,1000
"New York",2020-05-29,-1518,2262,744,1000,1000,1000
"North Carolina",2020-05-29,-949,980,31,1000,1000,1000
"North Dakota",2020-05-29,-81,102,21,1000,1000,1000
"Ohio",2020-05-29,-1356.5,1382.5,26,1000,1000,1000
"Oklahoma",2020-05-29,-381.5,390.5,9,1000,1000,1000
"Oregon",2020-05-29,-272,277,5,1000,1000,1000
"Pennsylvania",2020-05-29,-1118.5,1518.5,400,1000,1000,1000
"Rhode Island",2020-05-29,-91.5,98.5,7,1000,1000,1000
"South Carolina",2020-05-29,-444,528,84,1000,1000,1000
"South Dakota",2020-05-29,-78,81,3,1000,1000,1000
"Tennessee",2020-05-29,-747,816,69,1000,1000,1000
"Texas",2020-05-29,-2946.5,3124.5,178,1000,1000,1000
"Utah",2020-05-29,-267.5,291.5,24,1000,1000,1000
"Vermont",2020-05-29,-44,45,1,1000,1000,1000
"Virginia",2020-05-29,-662.5,711.5,49,1000,1000,1000
"Washington",2020-05-29,-460.5,473.5,13,1000,1000,1000
"West Virginia",2020-05-29,-262,266,4,1000,1000,1000
"Wisconsin",2020-05-29,-429.5,442.5,13,1000,1000,1000
"Wyoming",2020-05-29,-59,60,1,1000,1000,1000
"Alabama",2020-05-30,-461,472,11,1000,1000,1000
"Alaska",2020-05-30,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-30,-733.5,745.5,12,1000,1000,1000
"Arkansas",2020-05-30,-326.5,327.5,1,1000,1000,1000
"California",2020-05-30,-3350,3494,144,1000,1000,1000
"Colorado",2020-05-30,-504.5,522.5,18,1000,1000,1000
"Connecticut",2020-05-30,-264,343,79,1000,1000,1000
"Delaware",2020-05-30,-98.5,108.5,10,1000,1000,1000
"Florida",2020-05-30,-2297,2460,163,1000,1000,1000
"Georgia",2020-05-30,-1094,1147,53,1000,1000,1000
"Hawaii",2020-05-30,-124.5,125.5,1,1000,1000,1000
"Idaho",2020-05-30,-89.5,103.5,14,1000,1000,1000
"Illinois",2020-05-30,-1061,1141,80,1000,1000,1000
"Indiana",2020-05-30,-710,764,54,1000,1000,1000
"Iowa",2020-05-30,-275.5,280.5,5,1000,1000,1000
"Kansas",2020-05-30,-260.5,262.5,2,1000,1000,1000
"Kentucky",2020-05-30,-484.5,488.5,4,1000,1000,1000
"Louisiana",2020-05-30,-376.5,568.5,192,1000,1000,1000
"Maine",2020-05-30,-106.5,108.5,2,1000,1000,1000
"Maryland",2020-05-30,-445,499,54,1000,1000,1000
"Massachusetts",2020-05-30,-674,741,67,1000,1000,1000
"Michigan",2020-05-30,-805,933,128,1000,1000,1000
"Minnesota",2020-05-30,-429,431,2,1000,1000,1000
"Mississippi",2020-05-30,-362.5,385.5,23,1000,1000,1000
"Missouri",2020-05-30,-674.5,736.5,62,1000,1000,1000
"Montana",2020-05-30,-84.5,85.5,1,1000,1000,1000
"Nebraska",2020-05-30,-246,247,1,1000,1000,1000
"Nevada",2020-05-30,-422.5,429.5,7,1000,1000,1000
"New Hampshire",2020-05-30,-101,107,6,1000,1000,1000
"New Jersey",2020-05-30,-167,751,584,1000,1000,1000
"New Mexico",2020-05-30,-184.5,186.5,2,1000,1000,1000
"New York",2020-05-30,-1562,2262,700,1000,1000,1000
"North Carolina",2020-05-30,-951,980,29,1000,1000,1000
"North Dakota",2020-05-30,-81,102,21,1000,1000,1000
"Ohio",2020-05-30,-1358.5,1382.5,24,1000,1000,1000
"Oklahoma",2020-05-30,-381.5,390.5,9,1000,1000,1000
"Oregon",2020-05-30,-273,277,4,1000,1000,1000
"Pennsylvania",2020-05-30,-1138.5,1518.5,380,1000,1000,1000
"Rhode Island",2020-05-30,-92.5,98.5,6,1000,1000,1000
"South Carolina",2020-05-30,-447,528,81,1000,1000,1000
"South Dakota",2020-05-30,-78,81,3,1000,1000,1000
"Tennessee",2020-05-30,-750,816,66,1000,1000,1000
"Texas",2020-05-30,-2954.5,3124.5,170,1000,1000,1000
"Utah",2020-05-30,-268.5,291.5,23,1000,1000,1000
"Vermont",2020-05-30,-44,45,1,1000,1000,1000
"Virginia",2020-05-30,-665.5,711.5,46,1000,1000,1000
"Washington",2020-05-30,-461.5,473.5,12,1000,1000,1000
"West Virginia",2020-05-30,-262,266,4,1000,1000,1000
"Wisconsin",2020-05-30,-430.5,442.5,12,1000,1000,1000
"Wyoming",2020-05-30,-59,60,1,1000,1000,1000
"Alabama",2020-05-31,-462,472,10,1000,1000,1000
"Alaska",2020-05-31,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-31,-733.5,745.5,12,1000,1000,1000
"Arkansas",2020-05-31,-326.5,327.5,1,1000,1000,1000
"California",2020-05-31,-3358,3494,136,1000,1000,1000
"Colorado",2020-05-31,-505.5,522.5,17,1000,1000,1000
"Connecticut",2020-05-31,-269,343,74,1000,1000,1000
"Delaware",2020-05-31,-98.5,108.5,10,1000,1000,1000
"Florida",2020-05-31,-2306,2460,154,1000,1000,1000
"Georgia",2020-05-31,-1097,1147,50,1000,1000,1000
"Hawaii",2020-05-31,-124.5,125.5,1,1000,1000,1000
"Idaho",2020-05-31,-90.5,103.5,13,1000,1000,1000
"Illinois",2020-05-31,-1065,1141,76,1000,1000,1000
"Indiana",2020-05-31,-713,764,51,1000,1000,1000
"Iowa",2020-05-31,-275.5,280.5,5,1000,1000,1000
"Kansas",2020-05-31,-260.5,262.5,2,1000,1000,1000
"Kentucky",2020-05-31,-484.5,488.5,4,1000,1000,1000
"Louisiana",2020-05-31,-387.5,568.5,181,1000,1000,1000
"Maine",2020-05-31,-106.5,108.5,2,1000,1000,1000
"Maryland",2020-05-31,-448,499,51,1000,1000,1000
"Massachusetts",2020-05-31,-678,741,63,1000,1000,1000
"Michigan",2020-05-31,-813,933,120,1000,1000,1000
"Minnesota",2020-05-31,-430,431,1,1000,1000,1000
"Mississippi",2020-05-31,-363.5,385.5,22,1000,1000,1000
"Missouri",2020-05-31,-677.5,736.5,59,1000,1000,1000
"Montana",2020-05-31,-84.5,85.5,1,1000,1000,1000
"Nebraska",2020-05-31,-246,247,1,1000,1000,1000
"Nevada",2020-05-31,-423.5,429.5,6,1000,1000,1000
"New Hampshire",2020-05-31,-101,107,6,1000,1000,1000
"New Jersey",2020-05-31,-198,751,553,1000,1000,1000
"New Mexico",2020-05-31,-184.5,186.5,2,1000,1000,1000
"New York",2020-05-31,-1603,2262,659,1000,1000,1000
"North Carolina",2020-05-31,-953,980,27,1000,1000,1000
"North Dakota",2020-05-31,-82,102,20,1000,1000,1000
"Ohio",2020-05-31,-1359.5,1382.5,23,1000,1000,1000
