"State","Date","Shortage","Supply","Demand","Param1","Param2","Param3"
"South Dakota",2020-05-12,-53,81,28,1000,1000,1000
"South Carolina",2020-05-12,-482,528,46,1000,1000,1000
"Rhode Island",2020-05-12,76.5,98.5,175,1000,1000,1000
"Pennsylvania",2020-05-12,-1505.5,1518.5,13,1000,1000,1000
"Oregon",2020-05-12,-259,277,18,1000,1000,1000
"Oklahoma",2020-05-12,-319.5,390.5,71,1000,1000,1000
"Ohio",2020-05-12,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-12,-10,102,92,1000,1000,1000
"North Carolina",2020-05-12,-979,980,1,1000,1000,1000
"New York",2020-05-12,-2259,2262,3,1000,1000,1000
"New Mexico",2020-05-12,-142.5,186.5,44,1000,1000,1000
"New Jersey",2020-05-12,-733,751,18,1000,1000,1000
"New Hampshire",2020-05-12,-107,107,0,1000,1000,1000
"Nevada",2020-05-12,-423.5,429.5,6,1000,1000,1000
"Nebraska",2020-05-12,-188,247,59,1000,1000,1000
"Montana",2020-05-12,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-12,-700.5,736.5,36,1000,1000,1000
"Mississippi",2020-05-12,-377.5,385.5,8,1000,1000,1000
"Minnesota",2020-05-12,-373,431,58,1000,1000,1000
"Michigan",2020-05-12,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-12,-300,741,441,1000,1000,1000
"Maryland",2020-05-12,-457,499,42,1000,1000,1000
"Maine",2020-05-12,-107.5,108.5,1,1000,1000,1000
"Louisiana",2020-05-12,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-12,-204.5,488.5,284,1000,1000,1000
"Kansas",2020-05-12,-241.5,262.5,21,1000,1000,1000
"Iowa",2020-05-12,-226.5,280.5,54,1000,1000,1000
"Indiana",2020-05-12,-762,764,2,1000,1000,1000
"Illinois",2020-05-12,-1139,1141,2,1000,1000,1000
"Idaho",2020-05-12,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-12,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-12,-878,1147,269,1000,1000,1000
"Florida",2020-05-12,-1546,2460,914,1000,1000,1000
"Delaware",2020-05-12,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-12,308,343,651,1000,1000,1000
"Colorado",2020-05-12,-522.5,522.5,0,1000,1000,1000
"California",2020-05-12,-3423,3494,71,1000,1000,1000
"Arkansas",2020-05-12,-295.5,327.5,32,1000,1000,1000
"Arizona",2020-05-12,-686.5,745.5,59,1000,1000,1000
"Alaska",2020-05-12,-45.5,53.5,8,1000,1000,1000
"Alabama",2020-05-12,-454,472,18,1000,1000,1000
"Wyoming",2020-05-13,-40,60,20,1000,1000,1000
"Wisconsin",2020-05-13,-437.5,442.5,5,1000,1000,1000
"West Virginia",2020-05-13,-266,266,0,1000,1000,1000
"Washington",2020-05-13,-471.5,473.5,2,1000,1000,1000
"Virginia",2020-05-13,-600.5,711.5,111,1000,1000,1000
"Vermont",2020-05-13,-45,45,0,1000,1000,1000
"Utah",2020-05-13,-271.5,291.5,20,1000,1000,1000
"Texas",2020-05-13,-2954.5,3124.5,170,1000,1000,1000
"Tennessee",2020-05-13,-811,816,5,1000,1000,1000
"South Dakota",2020-05-13,-56,81,25,1000,1000,1000
"South Carolina",2020-05-13,-486,528,42,1000,1000,1000
"Rhode Island",2020-05-13,60.5,98.5,159,1000,1000,1000
"Pennsylvania",2020-05-13,-1508.5,1518.5,10,1000,1000,1000
"Oregon",2020-05-13,-261,277,16,1000,1000,1000
"Oklahoma",2020-05-13,-328.5,390.5,62,1000,1000,1000
"Ohio",2020-05-13,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-13,-14,102,88,1000,1000,1000
"North Carolina",2020-05-13,-979,980,1,1000,1000,1000
"New York",2020-05-13,-2260,2262,2,1000,1000,1000
"New Mexico",2020-05-13,-148.5,186.5,38,1000,1000,1000
"New Jersey",2020-05-13,-739,751,12,1000,1000,1000
"New Hampshire",2020-05-13,-107,107,0,1000,1000,1000
"Nevada",2020-05-13,-424.5,429.5,5,1000,1000,1000
"Nebraska",2020-05-13,-194,247,53,1000,1000,1000
"Montana",2020-05-13,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-13,-703.5,736.5,33,1000,1000,1000
"Mississippi",2020-05-13,-378.5,385.5,7,1000,1000,1000
"Minnesota",2020-05-13,-380,431,51,1000,1000,1000
"Michigan",2020-05-13,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-13,-357,741,384,1000,1000,1000
"Maryland",2020-05-13,-464,499,35,1000,1000,1000
"Maine",2020-05-13,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-13,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-13,-215.5,488.5,273,1000,1000,1000
"Kansas",2020-05-13,-243.5,262.5,19,1000,1000,1000
"Iowa",2020-05-13,-231.5,280.5,49,1000,1000,1000
"Indiana",2020-05-13,-762,764,2,1000,1000,1000
"Illinois",2020-05-13,-1140,1141,1,1000,1000,1000
"Idaho",2020-05-13,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-13,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-13,-904,1147,243,1000,1000,1000
"Florida",2020-05-13,-1602,2460,858,1000,1000,1000
"Delaware",2020-05-13,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-13,248,343,591,1000,1000,1000
"Colorado",2020-05-13,-522.5,522.5,0,1000,1000,1000
"California",2020-05-13,-3435,3494,59,1000,1000,1000
"Arkansas",2020-05-13,-298.5,327.5,29,1000,1000,1000
"Arizona",2020-05-13,-692.5,745.5,53,1000,1000,1000
"Alaska",2020-05-13,-46.5,53.5,7,1000,1000,1000
"Alabama",2020-05-13,-458,472,14,1000,1000,1000
"Wyoming",2020-05-14,-42,60,18,1000,1000,1000
"Wisconsin",2020-05-14,-438.5,442.5,4,1000,1000,1000
"West Virginia",2020-05-14,-266,266,0,1000,1000,1000
"Washington",2020-05-14,-471.5,473.5,2,1000,1000,1000
"Virginia",2020-05-14,-609.5,711.5,102,1000,1000,1000
"Vermont",2020-05-14,-45,45,0,1000,1000,1000
"Utah",2020-05-14,-274.5,291.5,17,1000,1000,1000
"Texas",2020-05-14,-2972.5,3124.5,152,1000,1000,1000
"Tennessee",2020-05-14,-812,816,4,1000,1000,1000
"South Dakota",2020-05-14,-59,81,22,1000,1000,1000
"South Carolina",2020-05-14,-491,528,37,1000,1000,1000
"Rhode Island",2020-05-14,47.5,98.5,146,1000,1000,1000
"Pennsylvania",2020-05-14,-1510.5,1518.5,8,1000,1000,1000
"Oregon",2020-05-14,-262,277,15,1000,1000,1000
"Oklahoma",2020-05-14,-336.5,390.5,54,1000,1000,1000
"Ohio",2020-05-14,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-14,-18,102,84,1000,1000,1000
"North Carolina",2020-05-14,-979,980,1,1000,1000,1000
"New York",2020-05-14,-2261,2262,1,1000,1000,1000
"New Mexico",2020-05-14,-153.5,186.5,33,1000,1000,1000
"New Jersey",2020-05-14,-742,751,9,1000,1000,1000
"New Hampshire",2020-05-14,-107,107,0,1000,1000,1000
"Nevada",2020-05-14,-425.5,429.5,4,1000,1000,1000
"Nebraska",2020-05-14,-200,247,47,1000,1000,1000
"Montana",2020-05-14,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-14,-706.5,736.5,30,1000,1000,1000
"Mississippi",2020-05-14,-380.5,385.5,5,1000,1000,1000
"Minnesota",2020-05-14,-387,431,44,1000,1000,1000
"Michigan",2020-05-14,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-14,-408,741,333,1000,1000,1000
"Maryland",2020-05-14,-470,499,29,1000,1000,1000
"Maine",2020-05-14,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-14,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-14,-229.5,488.5,259,1000,1000,1000
"Kansas",2020-05-14,-246.5,262.5,16,1000,1000,1000
"Iowa",2020-05-14,-237.5,280.5,43,1000,1000,1000
"Indiana",2020-05-14,-763,764,1,1000,1000,1000
"Illinois",2020-05-14,-1140,1141,1,1000,1000,1000
"Idaho",2020-05-14,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-14,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-14,-930,1147,217,1000,1000,1000
"Florida",2020-05-14,-1662,2460,798,1000,1000,1000
"Delaware",2020-05-14,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-14,191,343,534,1000,1000,1000
"Colorado",2020-05-14,-522.5,522.5,0,1000,1000,1000
"California",2020-05-14,-3444,3494,50,1000,1000,1000
"Arkansas",2020-05-14,-301.5,327.5,26,1000,1000,1000
"Arizona",2020-05-14,-697.5,745.5,48,1000,1000,1000
"Alaska",2020-05-14,-47.5,53.5,6,1000,1000,1000
"Alabama",2020-05-14,-462,472,10,1000,1000,1000
"Wyoming",2020-05-15,-45,60,15,1000,1000,1000
"Wisconsin",2020-05-15,-439.5,442.5,3,1000,1000,1000
"West Virginia",2020-05-15,-266,266,0,1000,1000,1000
"Washington",2020-05-15,-471.5,473.5,2,1000,1000,1000
"Virginia",2020-05-15,-617.5,711.5,94,1000,1000,1000
"Vermont",2020-05-15,-45,45,0,1000,1000,1000
"Utah",2020-05-15,-276.5,291.5,15,1000,1000,1000
"Texas",2020-05-15,-2989.5,3124.5,135,1000,1000,1000
"Tennessee",2020-05-15,-813,816,3,1000,1000,1000
"South Dakota",2020-05-15,-61,81,20,1000,1000,1000
"South Carolina",2020-05-15,-496,528,32,1000,1000,1000
"Rhode Island",2020-05-15,34.5,98.5,133,1000,1000,1000
"Pennsylvania",2020-05-15,-1512.5,1518.5,6,1000,1000,1000
"Oregon",2020-05-15,-263,277,14,1000,1000,1000
"Oklahoma",2020-05-15,-343.5,390.5,47,1000,1000,1000
"Ohio",2020-05-15,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-15,-22,102,80,1000,1000,1000
"North Carolina",2020-05-15,-980,980,0,1000,1000,1000
"New York",2020-05-15,-2261,2262,1,1000,1000,1000
"New Mexico",2020-05-15,-158.5,186.5,28,1000,1000,1000
"New Jersey",2020-05-15,-745,751,6,1000,1000,1000
"New Hampshire",2020-05-15,-107,107,0,1000,1000,1000
"Nevada",2020-05-15,-426.5,429.5,3,1000,1000,1000
"Nebraska",2020-05-15,-205,247,42,1000,1000,1000
"Montana",2020-05-15,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-15,-708.5,736.5,28,1000,1000,1000
"Mississippi",2020-05-15,-381.5,385.5,4,1000,1000,1000
"Minnesota",2020-05-15,-392,431,39,1000,1000,1000
"Michigan",2020-05-15,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-15,-456,741,285,1000,1000,1000
"Maryland",2020-05-15,-475,499,24,1000,1000,1000
"Maine",2020-05-15,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-15,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-15,-239.5,488.5,249,1000,1000,1000
"Kansas",2020-05-15,-247.5,262.5,15,1000,1000,1000
"Iowa",2020-05-15,-242.5,280.5,38,1000,1000,1000
"Indiana",2020-05-15,-763,764,1,1000,1000,1000
"Illinois",2020-05-15,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-15,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-15,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-15,-953,1147,194,1000,1000,1000
"Florida",2020-05-15,-1720,2460,740,1000,1000,1000
"Delaware",2020-05-15,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-15,140,343,483,1000,1000,1000
"Colorado",2020-05-15,-522.5,522.5,0,1000,1000,1000
"California",2020-05-15,-3453,3494,41,1000,1000,1000
"Arkansas",2020-05-15,-305.5,327.5,22,1000,1000,1000
"Arizona",2020-05-15,-702.5,745.5,43,1000,1000,1000
"Alaska",2020-05-15,-48.5,53.5,5,1000,1000,1000
"Alabama",2020-05-15,-464,472,8,1000,1000,1000
"Wyoming",2020-05-16,-47,60,13,1000,1000,1000
"Wisconsin",2020-05-16,-440.5,442.5,2,1000,1000,1000
"West Virginia",2020-05-16,-266,266,0,1000,1000,1000
"Washington",2020-05-16,-472.5,473.5,1,1000,1000,1000
"Virginia",2020-05-16,-626.5,711.5,85,1000,1000,1000
"Vermont",2020-05-16,-45,45,0,1000,1000,1000
"Utah",2020-05-16,-278.5,291.5,13,1000,1000,1000
"Texas",2020-05-16,-3005.5,3124.5,119,1000,1000,1000
"Tennessee",2020-05-16,-814,816,2,1000,1000,1000
"South Dakota",2020-05-16,-63,81,18,1000,1000,1000
"South Carolina",2020-05-16,-499,528,29,1000,1000,1000
"Rhode Island",2020-05-16,24.5,98.5,123,1000,1000,1000
"Pennsylvania",2020-05-16,-1513.5,1518.5,5,1000,1000,1000
"Oregon",2020-05-16,-264,277,13,1000,1000,1000
"Oklahoma",2020-05-16,-350.5,390.5,40,1000,1000,1000
"Ohio",2020-05-16,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-16,-25,102,77,1000,1000,1000
"North Carolina",2020-05-16,-980,980,0,1000,1000,1000
"New York",2020-05-16,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-16,-163.5,186.5,23,1000,1000,1000
"New Jersey",2020-05-16,-747,751,4,1000,1000,1000
"New Hampshire",2020-05-16,-107,107,0,1000,1000,1000
"Nevada",2020-05-16,-427.5,429.5,2,1000,1000,1000
"Nebraska",2020-05-16,-210,247,37,1000,1000,1000
"Montana",2020-05-16,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-16,-711.5,736.5,25,1000,1000,1000
"Mississippi",2020-05-16,-382.5,385.5,3,1000,1000,1000
"Minnesota",2020-05-16,-398,431,33,1000,1000,1000
"Michigan",2020-05-16,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-16,-498,741,243,1000,1000,1000
"Maryland",2020-05-16,-480,499,19,1000,1000,1000
"Maine",2020-05-16,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-16,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-16,-252.5,488.5,236,1000,1000,1000
"Kansas",2020-05-16,-249.5,262.5,13,1000,1000,1000
"Iowa",2020-05-16,-246.5,280.5,34,1000,1000,1000
"Indiana",2020-05-16,-764,764,0,1000,1000,1000
"Illinois",2020-05-16,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-16,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-16,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-16,-975,1147,172,1000,1000,1000
"Florida",2020-05-16,-1781,2460,679,1000,1000,1000
"Delaware",2020-05-16,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-16,92,343,435,1000,1000,1000
"Colorado",2020-05-16,-522.5,522.5,0,1000,1000,1000
"California",2020-05-16,-3460,3494,34,1000,1000,1000
"Arkansas",2020-05-16,-307.5,327.5,20,1000,1000,1000
"Arizona",2020-05-16,-707.5,745.5,38,1000,1000,1000
"Alaska",2020-05-16,-49.5,53.5,4,1000,1000,1000
"Alabama",2020-05-16,-467,472,5,1000,1000,1000
"Wyoming",2020-05-17,-48,60,12,1000,1000,1000
"Wisconsin",2020-05-17,-440.5,442.5,2,1000,1000,1000
"West Virginia",2020-05-17,-266,266,0,1000,1000,1000
"Washington",2020-05-17,-472.5,473.5,1,1000,1000,1000
"Virginia",2020-05-17,-633.5,711.5,78,1000,1000,1000
"Vermont",2020-05-17,-45,45,0,1000,1000,1000
"Utah",2020-05-17,-279.5,291.5,12,1000,1000,1000
"Texas",2020-05-17,-3019.5,3124.5,105,1000,1000,1000
"Tennessee",2020-05-17,-815,816,1,1000,1000,1000
"South Dakota",2020-05-17,-66,81,15,1000,1000,1000
"South Carolina",2020-05-17,-503,528,25,1000,1000,1000
"Rhode Island",2020-05-17,12.5,98.5,111,1000,1000,1000
"Pennsylvania",2020-05-17,-1515.5,1518.5,3,1000,1000,1000
"Oregon",2020-05-17,-265,277,12,1000,1000,1000
"Oklahoma",2020-05-17,-356.5,390.5,34,1000,1000,1000
"Ohio",2020-05-17,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-17,-29,102,73,1000,1000,1000
"North Carolina",2020-05-17,-980,980,0,1000,1000,1000
"New York",2020-05-17,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-17,-167.5,186.5,19,1000,1000,1000
"New Jersey",2020-05-17,-748,751,3,1000,1000,1000
"New Hampshire",2020-05-17,-107,107,0,1000,1000,1000
"Nevada",2020-05-17,-427.5,429.5,2,1000,1000,1000
"Nebraska",2020-05-17,-215,247,32,1000,1000,1000
"Montana",2020-05-17,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-17,-713.5,736.5,23,1000,1000,1000
"Mississippi",2020-05-17,-383.5,385.5,2,1000,1000,1000
"Minnesota",2020-05-17,-403,431,28,1000,1000,1000
"Michigan",2020-05-17,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-17,-536,741,205,1000,1000,1000
"Maryland",2020-05-17,-484,499,15,1000,1000,1000
"Maine",2020-05-17,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-17,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-17,-266.5,488.5,222,1000,1000,1000
"Kansas",2020-05-17,-251.5,262.5,11,1000,1000,1000
"Iowa",2020-05-17,-250.5,280.5,30,1000,1000,1000
"Indiana",2020-05-17,-764,764,0,1000,1000,1000
"Illinois",2020-05-17,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-17,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-17,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-17,-994,1147,153,1000,1000,1000
"Florida",2020-05-17,-1836,2460,624,1000,1000,1000
"Delaware",2020-05-17,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-17,45,343,388,1000,1000,1000
"Colorado",2020-05-17,-522.5,522.5,0,1000,1000,1000
"California",2020-05-17,-3467,3494,27,1000,1000,1000
"Arkansas",2020-05-17,-310.5,327.5,17,1000,1000,1000
"Arizona",2020-05-17,-711.5,745.5,34,1000,1000,1000
"Alaska",2020-05-17,-50.5,53.5,3,1000,1000,1000
"Alabama",2020-05-17,-468,472,4,1000,1000,1000
"Wyoming",2020-05-18,-50,60,10,1000,1000,1000
"Wisconsin",2020-05-18,-441.5,442.5,1,1000,1000,1000
"West Virginia",2020-05-18,-266,266,0,1000,1000,1000
"Washington",2020-05-18,-472.5,473.5,1,1000,1000,1000
"Virginia",2020-05-18,-641.5,711.5,70,1000,1000,1000
"Vermont",2020-05-18,-45,45,0,1000,1000,1000
"Utah",2020-05-18,-281.5,291.5,10,1000,1000,1000
"Texas",2020-05-18,-3033.5,3124.5,91,1000,1000,1000
"Tennessee",2020-05-18,-815,816,1,1000,1000,1000
"South Dakota",2020-05-18,-68,81,13,1000,1000,1000
"South Carolina",2020-05-18,-506,528,22,1000,1000,1000
"Rhode Island",2020-05-18,1.5,98.5,100,1000,1000,1000
"Pennsylvania",2020-05-18,-1516.5,1518.5,2,1000,1000,1000
"Oregon",2020-05-18,-266,277,11,1000,1000,1000
"Oklahoma",2020-05-18,-361.5,390.5,29,1000,1000,1000
"Ohio",2020-05-18,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-18,-33,102,69,1000,1000,1000
"North Carolina",2020-05-18,-980,980,0,1000,1000,1000
"New York",2020-05-18,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-18,-170.5,186.5,16,1000,1000,1000
"New Jersey",2020-05-18,-749,751,2,1000,1000,1000
"New Hampshire",2020-05-18,-107,107,0,1000,1000,1000
"Nevada",2020-05-18,-428.5,429.5,1,1000,1000,1000
"Nebraska",2020-05-18,-219,247,28,1000,1000,1000
"Montana",2020-05-18,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-18,-715.5,736.5,21,1000,1000,1000
"Mississippi",2020-05-18,-383.5,385.5,2,1000,1000,1000
"Minnesota",2020-05-18,-407,431,24,1000,1000,1000
"Michigan",2020-05-18,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-18,-571,741,170,1000,1000,1000
"Maryland",2020-05-18,-487,499,12,1000,1000,1000
"Maine",2020-05-18,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-18,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-18,-279.5,488.5,209,1000,1000,1000
"Kansas",2020-05-18,-252.5,262.5,10,1000,1000,1000
"Iowa",2020-05-18,-254.5,280.5,26,1000,1000,1000
"Indiana",2020-05-18,-764,764,0,1000,1000,1000
"Illinois",2020-05-18,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-18,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-18,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-18,-1012,1147,135,1000,1000,1000
"Florida",2020-05-18,-1889,2460,571,1000,1000,1000
"Delaware",2020-05-18,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-18,2,343,345,1000,1000,1000
"Colorado",2020-05-18,-522.5,522.5,0,1000,1000,1000
"California",2020-05-18,-3472,3494,22,1000,1000,1000
"Arkansas",2020-05-18,-312.5,327.5,15,1000,1000,1000
"Arizona",2020-05-18,-715.5,745.5,30,1000,1000,1000
"Alaska",2020-05-18,-51.5,53.5,2,1000,1000,1000
"Alabama",2020-05-18,-469,472,3,1000,1000,1000
"Wyoming",2020-05-19,-51,60,9,1000,1000,1000
"Wisconsin",2020-05-19,-441.5,442.5,1,1000,1000,1000
"West Virginia",2020-05-19,-266,266,0,1000,1000,1000
"Washington",2020-05-19,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-19,-648.5,711.5,63,1000,1000,1000
"Vermont",2020-05-19,-45,45,0,1000,1000,1000
"Utah",2020-05-19,-283.5,291.5,8,1000,1000,1000
"Texas",2020-05-19,-3045.5,3124.5,79,1000,1000,1000
"Tennessee",2020-05-19,-815,816,1,1000,1000,1000
"South Dakota",2020-05-19,-70,81,11,1000,1000,1000
"South Carolina",2020-05-19,-510,528,18,1000,1000,1000
"Rhode Island",2020-05-19,-9.5,98.5,89,1000,1000,1000
"Pennsylvania",2020-05-19,-1516.5,1518.5,2,1000,1000,1000
"Oregon",2020-05-19,-268,277,9,1000,1000,1000
"Oklahoma",2020-05-19,-366.5,390.5,24,1000,1000,1000
"Ohio",2020-05-19,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-19,-38,102,64,1000,1000,1000
"North Carolina",2020-05-19,-980,980,0,1000,1000,1000
"New York",2020-05-19,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-19,-173.5,186.5,13,1000,1000,1000
"New Jersey",2020-05-19,-750,751,1,1000,1000,1000
"New Hampshire",2020-05-19,-107,107,0,1000,1000,1000
"Nevada",2020-05-19,-428.5,429.5,1,1000,1000,1000
"Nebraska",2020-05-19,-223,247,24,1000,1000,1000
"Montana",2020-05-19,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-19,-718.5,736.5,18,1000,1000,1000
"Mississippi",2020-05-19,-384.5,385.5,1,1000,1000,1000
"Minnesota",2020-05-19,-411,431,20,1000,1000,1000
"Michigan",2020-05-19,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-19,-599,741,142,1000,1000,1000
"Maryland",2020-05-19,-489,499,10,1000,1000,1000
"Maine",2020-05-19,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-19,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-19,-292.5,488.5,196,1000,1000,1000
"Kansas",2020-05-19,-254.5,262.5,8,1000,1000,1000
"Iowa",2020-05-19,-258.5,280.5,22,1000,1000,1000
"Indiana",2020-05-19,-764,764,0,1000,1000,1000
"Illinois",2020-05-19,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-19,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-19,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-19,-1029,1147,118,1000,1000,1000
"Florida",2020-05-19,-1942,2460,518,1000,1000,1000
"Delaware",2020-05-19,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-19,-38,343,305,1000,1000,1000
"Colorado",2020-05-19,-522.5,522.5,0,1000,1000,1000
"California",2020-05-19,-3477,3494,17,1000,1000,1000
"Arkansas",2020-05-19,-314.5,327.5,13,1000,1000,1000
"Arizona",2020-05-19,-719.5,745.5,26,1000,1000,1000
"Alaska",2020-05-19,-51.5,53.5,2,1000,1000,1000
"Alabama",2020-05-19,-470,472,2,1000,1000,1000
"Wyoming",2020-05-20,-53,60,7,1000,1000,1000
"Wisconsin",2020-05-20,-441.5,442.5,1,1000,1000,1000
"West Virginia",2020-05-20,-266,266,0,1000,1000,1000
"Washington",2020-05-20,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-20,-655.5,711.5,56,1000,1000,1000
"Vermont",2020-05-20,-45,45,0,1000,1000,1000
"Utah",2020-05-20,-284.5,291.5,7,1000,1000,1000
"Texas",2020-05-20,-3055.5,3124.5,69,1000,1000,1000
"Tennessee",2020-05-20,-816,816,0,1000,1000,1000
"South Dakota",2020-05-20,-71,81,10,1000,1000,1000
"South Carolina",2020-05-20,-512,528,16,1000,1000,1000
"Rhode Island",2020-05-20,-20.5,98.5,78,1000,1000,1000
"Pennsylvania",2020-05-20,-1517.5,1518.5,1,1000,1000,1000
"Oregon",2020-05-20,-269,277,8,1000,1000,1000
"Oklahoma",2020-05-20,-370.5,390.5,20,1000,1000,1000
"Ohio",2020-05-20,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-20,-41,102,61,1000,1000,1000
"North Carolina",2020-05-20,-980,980,0,1000,1000,1000
"New York",2020-05-20,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-20,-175.5,186.5,11,1000,1000,1000
"New Jersey",2020-05-20,-750,751,1,1000,1000,1000
"New Hampshire",2020-05-20,-107,107,0,1000,1000,1000
"Nevada",2020-05-20,-428.5,429.5,1,1000,1000,1000
"Nebraska",2020-05-20,-227,247,20,1000,1000,1000
"Montana",2020-05-20,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-20,-719.5,736.5,17,1000,1000,1000
"Mississippi",2020-05-20,-384.5,385.5,1,1000,1000,1000
"Minnesota",2020-05-20,-414,431,17,1000,1000,1000
"Michigan",2020-05-20,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-20,-624,741,117,1000,1000,1000
"Maryland",2020-05-20,-492,499,7,1000,1000,1000
"Maine",2020-05-20,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-20,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-20,-305.5,488.5,183,1000,1000,1000
"Kansas",2020-05-20,-255.5,262.5,7,1000,1000,1000
"Iowa",2020-05-20,-261.5,280.5,19,1000,1000,1000
"Indiana",2020-05-20,-764,764,0,1000,1000,1000
"Illinois",2020-05-20,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-20,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-20,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-20,-1044,1147,103,1000,1000,1000
"Florida",2020-05-20,-1991,2460,469,1000,1000,1000
"Delaware",2020-05-20,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-20,-76,343,267,1000,1000,1000
"Colorado",2020-05-20,-522.5,522.5,0,1000,1000,1000
"California",2020-05-20,-3481,3494,13,1000,1000,1000
"Arkansas",2020-05-20,-316.5,327.5,11,1000,1000,1000
"Arizona",2020-05-20,-722.5,745.5,23,1000,1000,1000
"Alaska",2020-05-20,-51.5,53.5,2,1000,1000,1000
